nome_marca;descricao_situacao;descricao_natureza;nome_titular
rates;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ENDEAVORHOLDINGLTDA
UNIQUEFD;Registrodemarcaemvigor;DeProduto;DISTRIBUIDORASULAMERICANAINDÚSTRIAECOMÉRCIODEPRODUTOSÓPTICOSLTDA
UNIQUEFD;Registrodemarcaemvigor;DeProduto;DISTRIBUIDORASULAMERICANAINDÚSTRIAECOMÉRCIODEPRODUTOSÓPTICOSLTDA
UNIQUEFD;Registrodemarcaemvigor;DeProduto;DISTRIBUIDORASULAMERICANAINDÚSTRIAECOMÉRCIODEPRODUTOSÓPTICOSLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
BRASILUXTINTASNOMACHINEPAINTSYSTEM;Registrodemarcaemvigor;DeProduto;BRASILUXTINTASTÉCNICASLTDA
HOLLYCLASSIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;VASTSKYINTERNACIONALLTDA
HOLLYCLASSIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;VASTSKYINTERNACIONALLTDA
HOLLYCLASSIC;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;VASTSKYINTERNACIONALLTDA
MagiaeCia;Registrodemarcaemvigor;DeServiço;MAGIAECIARECREAÇÕESINFANTOJUVENILLTDAME
MagiaeCia;Registrodemarcaemvigor;DeServiço;MAGIAECIARECREAÇÕESINFANTOJUVENILLTDAME
MagiaeCia;Registrodemarcaemvigor;DeServiço;MAGIAECIARECREAÇÕESINFANTOJUVENILLTDAME
BuffetKamillyEventos&Cia;Pedidodefinitivamentearquivado;DeServiço;JOCILVERGALCAMARINHAFILHO
BuffetKamillyEventos&Cia;Pedidodefinitivamentearquivado;DeServiço;JOCILVERGALCAMARINHAFILHO
BuffetKamillyEventos&Cia;Pedidodefinitivamentearquivado;DeServiço;JOCILVERGALCAMARINHAFILHO
CAMARILO;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;RAMINHOTERMOPLÁSTICAIMPORTAÇÃOEEXPORTAÇÃOLTDA-EPP
CAMARILO;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;RAMINHOTERMOPLÁSTICAIMPORTAÇÃOEEXPORTAÇÃOLTDA-EPP
AYUNCHE;Registrodemarcaemvigor;DeProduto;AMOSPROFESSIONALCORPORATION
AYUNCHE;Registrodemarcaemvigor;DeProduto;AMOSPROFESSIONALCORPORATION
AYUNCHE;Registrodemarcaemvigor;DeProduto;AMOSPROFESSIONALCORPORATION
REDECLICKAQUICURSOSDEINFORMÁTICA,INGLÊSEPROFISSIONALIZANTES;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;WAGNERGOMESCURSOS-EIRELI-ME
REDECLICKAQUICURSOSDEINFORMÁTICA,INGLÊSEPROFISSIONALIZANTES;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;WAGNERGOMESCURSOS-EIRELI-ME
REDECLICKAQUICURSOSDEINFORMÁTICA,INGLÊSEPROFISSIONALIZANTES;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;WAGNERGOMESCURSOS-EIRELI-ME
ICE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;DIAGEONORTHAMERICA,INC
ICE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;DIAGEONORTHAMERICA,INC
ICE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;DIAGEONORTHAMERICA,INC
ICE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;DIAGEONORTHAMERICA,INC
ICE;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;DIAGEONORTHAMERICA,INC
GREVÍLEACAFÉGOURMET;Registrodemarcaemvigor;DeProduto;LETICIACONCEIÇÃOQUINTELADEALCANTARAME
GREVÍLEACAFÉGOURMET;Registrodemarcaemvigor;DeProduto;LETICIACONCEIÇÃOQUINTELADEALCANTARAME
GREVÍLEACAFÉGOURMET;Registrodemarcaemvigor;DeProduto;LETICIACONCEIÇÃOQUINTELADEALCANTARAME
Y-DACC;Registrodemarcaemvigor;DeServiço;YAMAHACORPORATION
Y-DACC;Registrodemarcaemvigor;DeServiço;YAMAHACORPORATION
Y-DACC;Registrodemarcaemvigor;DeServiço;YAMAHACORPORATION
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
WILDFABLE;Registrodemarcaemvigor;DeProduto;TARGETBRANDS,INC.
FUTUREBYNATURE;Pedidodefinitivamentearquivado;DeServiço;BONDUELLE
FUTUREBYNATURE;Pedidodefinitivamentearquivado;DeServiço;BONDUELLE
FUTUREBYNATURE;Pedidodefinitivamentearquivado;DeServiço;BONDUELLE
Vivalytic;Registrodemarcaemvigor;DeServiço;ROBERTBOSCHGMBH
Vivalytic;Registrodemarcaemvigor;DeServiço;ROBERTBOSCHGMBH
Vivalytic;Registrodemarcaemvigor;DeServiço;ROBERTBOSCHGMBH
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
COKOMBI;Registrodemarcaemvigor;DeProduto;GLAUBERJUSSANLINOCAMPOSSILVA
AUTOMIDIASYSTEM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;FAVRETTOCOMUNICAÇÃOVISUALLTDAME
AUTOMIDIASYSTEM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;FAVRETTOCOMUNICAÇÃOVISUALLTDAME
SiriusEscritóriosCompartilhados;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;SIRIUSBUSINESSCENTERLTDAEPP
SiriusEscritóriosCompartilhados;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;SIRIUSBUSINESSCENTERLTDAEPP
SiriusEscritóriosCompartilhados;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;SIRIUSBUSINESSCENTERLTDAEPP
SiriusEscritóriosCompartilhados;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;SIRIUSBUSINESSCENTERLTDAEPP
CARANGUSTRIJUNÇÃO;Registrodemarcaemvigor;DeServiço;FAZENDABANANALAGROPECUÁRIALTDA.
CARANGUSTRIJUNÇÃO;Registrodemarcaemvigor;DeServiço;FAZENDABANANALAGROPECUÁRIALTDA.
CARANGUSTRIJUNÇÃO;Registrodemarcaemvigor;DeServiço;FAZENDABANANALAGROPECUÁRIALTDA.
ESCOLADEADMINISTRAÇÃODEPERNAMBUCO;Pedidodefinitivamentearquivado;DeServiço;TRIVIUMSERVIÇOSEDUCACIONAISEIRELI-EPP
ESCOLADEADMINISTRAÇÃODEPERNAMBUCO;Pedidodefinitivamentearquivado;DeServiço;TRIVIUMSERVIÇOSEDUCACIONAISEIRELI-EPP
ESCOLADEADMINISTRAÇÃODEPERNAMBUCO;Pedidodefinitivamentearquivado;DeServiço;TRIVIUMSERVIÇOSEDUCACIONAISEIRELI-EPP
NEFROVIDA;Registrodemarcaemvigor;DeServiço;NEFROVITA-SERVIÇOSMÉDICOSLTDA
NEFROVIDA;Registrodemarcaemvigor;DeServiço;NEFROVITA-SERVIÇOSMÉDICOSLTDA
NEFROVIDA;Registrodemarcaemvigor;DeServiço;NEFROVITA-SERVIÇOSMÉDICOSLTDA
NEFROVIDA;Registrodemarcaemvigor;DeServiço;NEFROVITA-SERVIÇOSMÉDICOSLTDA
NEFROVIDA;Registrodemarcaemvigor;DeServiço;NEFROVITA-SERVIÇOSMÉDICOSLTDA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
VikingsMotoClubeSince1985;Pedidodefinitivamentearquivado;DeServiço;LUIZCARLOSZANELLA
CLINICABARROS;Registrodemarcaemvigor;DeServiço;FLAVIOHENRIQUESOARESBARROS
CLINICABARROS;Registrodemarcaemvigor;DeServiço;FLAVIOHENRIQUESOARESBARROS
CLINICABARROS;Registrodemarcaemvigor;DeServiço;FLAVIOHENRIQUESOARESBARROS
WPJ.d;Registrodemarcaemvigor;DeServiço;GRUPOI.D.COMPANHIADEPROJETOSLTDAME
WPJ.d;Registrodemarcaemvigor;DeServiço;GRUPOI.D.COMPANHIADEPROJETOSLTDAME
WPJ.d;Registrodemarcaemvigor;DeServiço;GRUPOI.D.COMPANHIADEPROJETOSLTDAME
SMALLCOMMERCE;Registrodemarcaemvigor;DeServiço;SMALLSOFTTECNOLOGIAEMINFORMÁTICALTDAEPP
SMALLCOMMERCE;Registrodemarcaemvigor;DeServiço;SMALLSOFTTECNOLOGIAEMINFORMÁTICALTDAEPP
SMALLCOMMERCE;Registrodemarcaemvigor;DeServiço;SMALLSOFTTECNOLOGIAEMINFORMÁTICALTDAEPP
GoCommerce;Registrodemarcaemvigor;DeServiço;GOBOTSSOLUCOESINTELIGENTESLTDAME
GoCommerce;Registrodemarcaemvigor;DeServiço;GOBOTSSOLUCOESINTELIGENTESLTDAME
GoCommerce;Registrodemarcaemvigor;DeServiço;GOBOTSSOLUCOESINTELIGENTESLTDAME
WALLCOINWALLET;Pedidodefinitivamentearquivado;DeServiço;PIERRELUIZPEREIRA
WALLCOINWALLET;Pedidodefinitivamentearquivado;DeServiço;PIERRELUIZPEREIRA
WALLCOINWALLET;Pedidodefinitivamentearquivado;DeServiço;PIERRELUIZPEREIRA
Kanttum;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
Kanttum;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
Kanttum;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
Kanttum;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
INTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS;Registrodemarcaemvigor;DeProduto;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
INTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS;Registrodemarcaemvigor;DeProduto;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
INTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS;Registrodemarcaemvigor;DeProduto;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
MONARCA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;MOISESDEJESUSALVES
MONARCA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;MOISESDEJESUSALVES
MONARCA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;MOISESDEJESUSALVES
;Registrodemarcaemvigor;DeProduto;BARUFFALDIS.P.A.
;Registrodemarcaemvigor;DeProduto;BARUFFALDIS.P.A.
;Registrodemarcaemvigor;DeProduto;BARUFFALDIS.P.A.
ATLASGYM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ATLASGYMACADEMIALTDA-ME
ATLASGYM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ATLASGYMACADEMIALTDA-ME
ROSAAMORA;Registrodemarcaemvigor;DeServiço;GAOQUNPENG-ME
ROSAAMORA;Registrodemarcaemvigor;DeServiço;GAOQUNPENG-ME
ROSAAMORA;Registrodemarcaemvigor;DeServiço;GAOQUNPENG-ME
NOTOengenhariaearquitetura;Registrodemarcaemvigor;DeServiço;NOTOENGENHARIAEARQUITETURALTDA-ME
NOTOengenhariaearquitetura;Registrodemarcaemvigor;DeServiço;NOTOENGENHARIAEARQUITETURALTDA-ME
NOTOengenhariaearquitetura;Registrodemarcaemvigor;DeServiço;NOTOENGENHARIAEARQUITETURALTDA-ME
ILHASFILTRANTES;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;ALICIANEDESOUZAPEIXOTO
ILHASFILTRANTES;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;ALICIANEDESOUZAPEIXOTO
ILHASFILTRANTES;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;ALICIANEDESOUZAPEIXOTO
ILHASFILTRANTES;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;ALICIANEDESOUZAPEIXOTO
JUMPTECHSERVIÇOSDEMANUTENÇÃOINDUSTRIALLTDA;Registrodemarcaemvigor;DeServiço;JUMPTECHSERVICOSDEMANUTENCAOINDUSTRIALLTDA-ME
JUMPTECHSERVIÇOSDEMANUTENÇÃOINDUSTRIALLTDA;Registrodemarcaemvigor;DeServiço;JUMPTECHSERVICOSDEMANUTENCAOINDUSTRIALLTDA-ME
JUMPTECHSERVIÇOSDEMANUTENÇÃOINDUSTRIALLTDA;Registrodemarcaemvigor;DeServiço;JUMPTECHSERVICOSDEMANUTENCAOINDUSTRIALLTDA-ME
RaffaCabeleireiros;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RAFAELCAMARGOKAIS
RaffaCabeleireiros;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RAFAELCAMARGOKAIS
RaffaCabeleireiros;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RAFAELCAMARGOKAIS
RaffaCabeleireiros;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;RAFAELCAMARGOKAIS
FATIADEMINASPRODUTOSARTESANAIS;Registrodemarcaemvigor;DeServiço;FATIADEMINASCOMERCIODEALIMENTOSLTDA-ME
FATIADEMINASPRODUTOSARTESANAIS;Registrodemarcaemvigor;DeServiço;FATIADEMINASCOMERCIODEALIMENTOSLTDA-ME
FATIADEMINASPRODUTOSARTESANAIS;Registrodemarcaemvigor;DeServiço;FATIADEMINASCOMERCIODEALIMENTOSLTDA-ME
CapiForcy;Registrodemarcaemvigor;DeServiço;MERIDIANOMARKETINGECOMÉRCIODEPRODUTOSNATURAISLTDA
CapiForcy;Registrodemarcaemvigor;DeServiço;MERIDIANOMARKETINGECOMÉRCIODEPRODUTOSNATURAISLTDA
CapiForcy;Registrodemarcaemvigor;DeServiço;MERIDIANOMARKETINGECOMÉRCIODEPRODUTOSNATURAISLTDA
CapiForcy;Registrodemarcaemvigor;DeServiço;MERIDIANOMARKETINGECOMÉRCIODEPRODUTOSNATURAISLTDA
BLOCODAARENADEGUSTAANOI;Pedidodefinitivamentearquivado;DeServiço;FLEXACOMÉRCIOEREPRESENTAÇÕESDEGENEROSALIMENTÍCIOSLTDA-ME
BLOCODAARENADEGUSTAANOI;Pedidodefinitivamentearquivado;DeServiço;FLEXACOMÉRCIOEREPRESENTAÇÕESDEGENEROSALIMENTÍCIOSLTDA-ME
BLOCODAARENADEGUSTAANOI;Pedidodefinitivamentearquivado;DeServiço;FLEXACOMÉRCIOEREPRESENTAÇÕESDEGENEROSALIMENTÍCIOSLTDA-ME
GRANJASÃOJORGE;Registrodemarcaemvigor;DeProduto;G.S.JINDÚSTRIA,COMERCIOEEXPORTAÇÃODEALIMENTOSLTDA-EPP
GRANJASÃOJORGE;Registrodemarcaemvigor;DeProduto;G.S.JINDÚSTRIA,COMERCIOEEXPORTAÇÃODEALIMENTOSLTDA-EPP
GRANJASÃOJORGE;Registrodemarcaemvigor;DeProduto;G.S.JINDÚSTRIA,COMERCIOEEXPORTAÇÃODEALIMENTOSLTDA-EPP
Kanttum;Registrodemarcaemvigor;DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
Kanttum;Registrodemarcaemvigor;DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
Kanttum;Registrodemarcaemvigor;DeServiço;KANTTUMTECNOLOGIAEMEDUCAÇÃOLTDA.
TEMPEROCERTO;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;TEMPEROCERTOCOZINHASINDUSTRIAISANTUNESLTDA
TEMPEROCERTO;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;TEMPEROCERTOCOZINHASINDUSTRIAISANTUNESLTDA
TEMPEROCERTO;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;TEMPEROCERTOCOZINHASINDUSTRIAISANTUNESLTDA
TEMPEROCERTO;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;TEMPEROCERTOCOZINHASINDUSTRIAISANTUNESLTDA
AlgometRx;Pedidodefinitivamentearquivado;DeServiço;ALGOMETRX,INC.
AlgometRx;Pedidodefinitivamentearquivado;DeServiço;ALGOMETRX,INC.
AlgometRx;Pedidodefinitivamentearquivado;DeServiço;ALGOMETRX,INC.
BardoBaruiado;Pedidodefinitivamentearquivado;DeServiço;RISTORANTEEPARADADILUCALTDA-ME
BardoBaruiado;Pedidodefinitivamentearquivado;DeServiço;RISTORANTEEPARADADILUCALTDA-ME
BardoBaruiado;Pedidodefinitivamentearquivado;DeServiço;RISTORANTEEPARADADILUCALTDA-ME
REBELÊ;Pedidodefinitivamentearquivado;DeProduto;LETMARINDÚSTRIAECOMÉRCIODECONFECÇÕESLTDAME
REBELÊ;Pedidodefinitivamentearquivado;DeProduto;LETMARINDÚSTRIAECOMÉRCIODECONFECÇÕESLTDAME
REBELÊ;Pedidodefinitivamentearquivado;DeProduto;LETMARINDÚSTRIAECOMÉRCIODECONFECÇÕESLTDAME
LANCHINHO.COM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DOCESABORINDÚSTRIAECOMÉRCIODEPRODUTOSALIMENTÍCIOSLTDA-EPP
LANCHINHO.COM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DOCESABORINDÚSTRIAECOMÉRCIODEPRODUTOSALIMENTÍCIOSLTDA-EPP
LANCHINHO.COM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DOCESABORINDÚSTRIAECOMÉRCIODEPRODUTOSALIMENTÍCIOSLTDA-EPP
LANCHINHO.COM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DOCESABORINDÚSTRIAECOMÉRCIODEPRODUTOSALIMENTÍCIOSLTDA-EPP
LANCHINHO.COM;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;DOCESABORINDÚSTRIAECOMÉRCIODEPRODUTOSALIMENTÍCIOSLTDA-EPP
JACQUESJANINE;Registrodemarcaemvigor;DeProduto;KRESKOCOMÉRCIO,SERVIÇOSDEBELEZAEADMINISTRAÇÃODEMARCASLTDA
JACQUESJANINE;Registrodemarcaemvigor;DeProduto;KRESKOCOMÉRCIO,SERVIÇOSDEBELEZAEADMINISTRAÇÃODEMARCASLTDA
JACQUESJANINE;Registrodemarcaemvigor;DeProduto;KRESKOCOMÉRCIO,SERVIÇOSDEBELEZAEADMINISTRAÇÃODEMARCASLTDA
JACQUESJANINE;Registrodemarcaemvigor;DeProduto;KRESKOCOMÉRCIO,SERVIÇOSDEBELEZAEADMINISTRAÇÃODEMARCASLTDA
KBRALCENTROAUTOMOTIVO;Registrodemarcaemvigor;DeServiço;ROGERIOSAVIODEANDRADECARDIM-ME
KBRALCENTROAUTOMOTIVO;Registrodemarcaemvigor;DeServiço;ROGERIOSAVIODEANDRADECARDIM-ME
KBRALCENTROAUTOMOTIVO;Registrodemarcaemvigor;DeServiço;ROGERIOSAVIODEANDRADECARDIM-ME
Catuaí;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;CATUAIADMINSTRADORADEATIVOSLTDA
Catuaí;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;CATUAIADMINSTRADORADEATIVOSLTDA
Catuaí;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;CATUAIADMINSTRADORADEATIVOSLTDA
Catuaí;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;CATUAIADMINSTRADORADEATIVOSLTDA
UNAFER;Pedidodefinitivamentearquivado;DeProduto;UNAFERINDUSTRIAECOMERCIOLTDAME
UNAFER;Pedidodefinitivamentearquivado;DeProduto;UNAFERINDUSTRIAECOMERCIOLTDAME
UNAFER;Pedidodefinitivamentearquivado;DeProduto;UNAFERINDUSTRIAECOMERCIOLTDAME
OBJETIVOBABY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CENTROEDUCACIONALOBJETIVOHOMEROTHONLTDA-ME
OBJETIVOBABY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CENTROEDUCACIONALOBJETIVOHOMEROTHONLTDA-ME
OBJETIVOBABY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CENTROEDUCACIONALOBJETIVOHOMEROTHONLTDA-ME
OBJETIVOBABY;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;CENTROEDUCACIONALOBJETIVOHOMEROTHONLTDA-ME
CERNEINSTITUTODECOACHING;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;CERNEINSTITUTODECOACHINGLTDAME
CERNEINSTITUTODECOACHING;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;CERNEINSTITUTODECOACHINGLTDAME
CERNEINSTITUTODECOACHING;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;CERNEINSTITUTODECOACHINGLTDAME
CERNEINSTITUTODECOACHING;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;CERNEINSTITUTODECOACHINGLTDAME
GLS63;Registrodemarcaemvigor;DeProduto;DAIMLERAG
GLS63;Registrodemarcaemvigor;DeProduto;DAIMLERAG
GLS63;Registrodemarcaemvigor;DeProduto;DAIMLERAG
BENINICORRETORADESEGUROS;Registrodemarcaemvigor;DeServiço;CORRETORADESEGUROSBMLTDA-EPP
BENINICORRETORADESEGUROS;Registrodemarcaemvigor;DeServiço;CORRETORADESEGUROSBMLTDA-EPP
BENINICORRETORADESEGUROS;Registrodemarcaemvigor;DeServiço;CORRETORADESEGUROSBMLTDA-EPP
EMOKIDS;Pedidodefinitivamentearquivado;DeServiço;JUSSELYGONÇALVESARTIOLI
EMOKIDS;Pedidodefinitivamentearquivado;DeServiço;JUSSELYGONÇALVESARTIOLI
EMOKIDS;Pedidodefinitivamentearquivado;DeServiço;JUSSELYGONÇALVESARTIOLI
GREYHOUNDSANDUÍCHESDEASSADOS;Registrodemarcaemvigor;DeProduto;MARCOSBEAKLINI
GREYHOUNDSANDUÍCHESDEASSADOS;Registrodemarcaemvigor;DeProduto;MARCOSBEAKLINI
GREYHOUNDSANDUÍCHESDEASSADOS;Registrodemarcaemvigor;DeProduto;MARCOSBEAKLINI
ISTH;Registrodemarcaemvigor;DeServiço;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
ISTH;Registrodemarcaemvigor;DeServiço;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
ISTH;Registrodemarcaemvigor;DeServiço;THEINTERNATIONALSOCIETYONTHROMBOSISANDHAEMOSTASIS,INC.
SAFIRACLINICAINTEGRADA;Registrodemarcaemvigor;DeServiço;BBNTSERVIÇOSMÉDICOSEMCLÍNICAGERALLTDA
SAFIRACLINICAINTEGRADA;Registrodemarcaemvigor;DeServiço;BBNTSERVIÇOSMÉDICOSEMCLÍNICAGERALLTDA
SAFIRACLINICAINTEGRADA;Registrodemarcaemvigor;DeServiço;BBNTSERVIÇOSMÉDICOSEMCLÍNICAGERALLTDA
SNOOPYPLACE;Registrodemarcaemvigor;DeProduto;PEANUTSWORLDWIDELLC
SNOOPYPLACE;Registrodemarcaemvigor;DeProduto;PEANUTSWORLDWIDELLC
SNOOPYPLACE;Registrodemarcaemvigor;DeProduto;PEANUTSWORLDWIDELLC
OMUNDOCOLORIDODEJUCAPINCEL;Pedidodefinitivamentearquivado;DeProduto;JOSEMAURICIODELLOSSOCORDEIRO
OMUNDOCOLORIDODEJUCAPINCEL;Pedidodefinitivamentearquivado;DeProduto;JOSEMAURICIODELLOSSOCORDEIRO
HGFPAY;Pedidodefinitivamentearquivado;DeServiço;HALFGLOBALFUELLOGÍSTICALTDA
HGFPAY;Pedidodefinitivamentearquivado;DeServiço;HALFGLOBALFUELLOGÍSTICALTDA
HGFPAY;Pedidodefinitivamentearquivado;DeServiço;HALFGLOBALFUELLOGÍSTICALTDA
GRUPOBRASILTERRA;Pedidodefinitivamentearquivado;DeServiço;BRASILTERRAILTDA
GRUPOBRASILTERRA;Pedidodefinitivamentearquivado;DeServiço;BRASILTERRAILTDA
GRUPOBRASILTERRA;Pedidodefinitivamentearquivado;DeServiço;BRASILTERRAILTDA
GLAUBENFARMACÊUTICA;Registrodemarcaemvigor;DeServiço;GLAUBENFARMACÊUTICALTDA
GLAUBENFARMACÊUTICA;Registrodemarcaemvigor;DeServiço;GLAUBENFARMACÊUTICALTDA
GLAUBENFARMACÊUTICA;Registrodemarcaemvigor;DeServiço;GLAUBENFARMACÊUTICALTDA
qi;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MCTECHESCOLADEEDUCACAOPROFISSIONALECOMERCIODELIVROSLTDA.
qi;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MCTECHESCOLADEEDUCACAOPROFISSIONALECOMERCIODELIVROSLTDA.
qi;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MCTECHESCOLADEEDUCACAOPROFISSIONALECOMERCIODELIVROSLTDA.
RHENANIA;Pedidodefinitivamentearquivado;DeProduto;KRUGBIERINDUSTRIALTDA
